date,time,user_name,text,link,retweet_counts,favorite_counts
2020-04-12,15:31:57,Senak_522,저 잠시만 소주 좀 까고오겠읍니다 잠시만요 아니 오늘 끄투했을 때1!!! 사람들이 이 단어 치고나서 웃었다니까요!!! 나 ㄴ 이런 단어인 줄 몰랐어 몰랐따고 ㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜㅜㅠㅜㅠㅜㅠㅜㅠ 아이고 내 다람쥐 ㅠㅜㅠㅜㅠㅜㅜㅠㅜㅠㅜㅜㅠㅠ,https://twitter.com/Senak_522/status/1249359610642743296,0,1
2020-04-12,15:25:53,kimnangca3929,너무 충격받아서 말도 안나온다 그냥 재미로 말얹는 사람들 다시 똑똑히 생각하고 말해라 저거 너무 부끄럽지 않아?? 어쩜 저럴수가 있냐 잔인한 놈들아 ㅇㅂㅂ녀????? 이런 단어를 정상적 사고의 범주에서 생각해낼 수 있기나 함????,https://twitter.com/kimnangca3929/status/1249358083404390400,0,1
2020-04-12,15:23:58,HoHoHo8626,이런 단어를 듣는 거 좋아요. 섹시하다. 섹시한 윤홉니다. (찡긋 #유노윤호 #follow #StacynamInterview 2/2 https://youtu.be/JPCS4IPO1lQ https://hohoho8626.blogspot.com/2020/04/190629-stacynam-interview.html?m=1,https://twitter.com/HoHoHo8626/status/1249357598307958784,18,25
2020-04-12,15:23:13,notjustthewinei,제발 좀 현몬1엑 좋아하는 몬베베 에스크 가서 원1호는 잘못없다는둥 결백 희생 이런 단어좀 안썼으면 좋겠다 난 웑호 좋아하고 지금도 얘기를 많이 하지만 결국 얘가 과거에 한 잘못으로 탈퇴한건데 아무리 그래봤자 불리하고 할말없는건 우리쪽 아닌가? 걔넨 어차피 우리가 6지지,https://twitter.com/notjustthewinei/status/1249357409870467072,0,4
2020-04-12,15:13:36,october_cute,"와 진짜 스페셜 에디션,초회한정 ,한정특전 이런 단어 사람 쫄리게 하는 그게 잇어 ㅎㅎㅎ그래서 난 맨날 구매하지~~ ",https://twitter.com/october_cute/status/1249354990499409921,0,2
2020-04-12,15:13:12,New_OHTA,7살 입으로 모름지기라고 할 뻔 함 7살이 이런 단어 쓰나요??? 전 모르겠음,https://twitter.com/New_OHTA/status/1249354891400601602,0,0
2020-04-12,15:08:40,briller613_bts,"스페셜 에디션, 초회한정 이런 단어가 존나 사람 심리 자극함 진짜 유혹적인 단어야",https://twitter.com/briller613_bts/status/1249353751875350535,6,52
2020-04-12,14:21:38,mewmiwo,난 죽을 때도 뮤걾달력...달력...하면서 죽게 될 거 같아ㅠㅠ 달력에 대한 내 진심 염원원념한 이런 단어로 표현할 수 있어ㅠㅠㅠㅠㅠㅠㅠㅠ,https://twitter.com/mewmiwo/status/1249341912206565376,2,5
2020-04-12,14:02:53,just_fell_s,"* (이런, 단어선정을 잘못했군.) * (어째 더 무서워하는 것 같아보인다.) * 야, 진짜 먹는다는 얘기는 아니었거든? * 맛있는 그릴비 음식 냅두고 널 먹진 않을거라고. * 방금 그거는, 농담이었지. * (당황스럽다는 표정이다.) * (이렇게 그의 위엄을 알아보는 인간이..) * (...아니겠지..?)",https://twitter.com/just_fell_s/status/1249337193778143233,0,0
2020-04-12,13:30:34,Geggt_07,헉 안유진씨한테 ㅈㄱ 이런 단어가 왜 붙냐면요ㅠ 이런애들이 있어서ㅠㅠ 투디캐랑 왜 진심으로 싸우고 계셔요 ,https://twitter.com/Geggt_07/status/1249329062960459776,0,0
2020-04-12,12:35:07,run_cay,아 저 이제 대게 킹크랩 이런 단어만 보면 공카건게글 생각나서 갑자기 제자리에 멈춰서서 미친듯이 웃는 사람되버려서 너무 웃겨요,https://twitter.com/run_cay/status/1249315106707476481,3,4
2020-04-12,12:34:57,Chiming00,뭐야 언제 올린거야 뉴 따까리 왓니? (이런 단어선정 정말 괜찮은지 ,https://twitter.com/Chiming00/status/1249315066576437248,0,1
2020-04-12,12:10:59,vanyaji12,이런 단어를 토론에서 내뱉는 후보가 있는데를 정상적인 정당이라 할 수 있나. 쓰레기는 점잖은 표현 같음.,https://twitter.com/vanyaji12/status/1249309035867729920,0,2
2020-04-12,12:05:08,niduyg,얘네들 입에서 cma계좌 단타 고위험 고수익 이런 단어가 나오다니 낯설다 얘들아 아니 돼지저금통을 상상했던건 아니지만 그래두ㅋㅋ ,https://twitter.com/niduyg/status/1249307561993502721,20,27
2020-04-12,11:58:07,CoconutGirlReal,예그리나 뭐 이런 단어들이랑 순우리말 이름이 유행하던 시기에 몇 명은 있었을 것 같기도 하네요....,https://twitter.com/CoconutGirlReal/status/1249305795398754304,1,0
2020-04-12,10:56:04,Slytherin___BS,"6. 아모텐시아 사건, 기억하시나요? 제일 화끈한 (내가 이런 단어를 말하다니...) 커플은 누구일까요.",https://twitter.com/Slytherin___BS/status/1249290182127316992,0,6
2020-04-12,10:51:46,seolggu,약쟁이양태..... 너무 당연한 말이라 숨쉬는사람 이런 단어 보는 느낌 ....... (아님,https://twitter.com/seolggu/status/1249289100848287744,2,9
2020-04-12,09:27:47,MayB_04_,"나는 준면이 입에서 나오는 청춘, 꿈, 사랑 이런 단어들이 그렇게 좋더라ㅠㅜㅠ",https://twitter.com/MayB_04_/status/1249267964467011584,0,0
2020-04-12,07:27:07,ppppppa9476,바텀 알바가 뭐야 씨발ㅋㅋㅋㅋㅋㅋㅋ 단어 조합 개 좆같은데 진짜 이런 단어가 있나요? 나만 빼고 바텀 알바 다 아는거야? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 존내 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://twitter.com/ppppppa9476/status/1249237597219520512,0,0
2020-04-12,07:16:06,Pluto_act,"아 그리고 ㅋㅋㅋㅋㅋㅋㅋ 여맠이랑 여싱으로 계속해서 호모새끼, 아빠, 아버지, 아내, 이런 단어들 강조하는 대사들 들으니까 더 헛웃음남ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜로 너네 지금 보고 있는 애들 다 남자야!!! 월터도 남자 게이새끼다! 클레어는 마크 ‘아내’야!! 머리에 계속 집어넣으려 함",https://twitter.com/Pluto_act/status/1249234824629383168,0,4
2020-04-12,06:38:50,sugar_writing,"융뎀은 처음 뵙는데 21세기에 이런 단어 사용 괜찮은지 고민되지만 진짜 '귀족적'인 아우라... 융크롬은 진짜 뱀 같다, 맹독 품고 물면 안 놔주는 독사... 근데 원래 몸 낮게 쓰시는 거 좋아하시나요 크롬일 땐 막 식탁 위에서 기고, 데먄일 땐 바닥에 찰푸닥 앉고 하시더라.",https://twitter.com/sugar_writing/status/1249225447197437953,0,1
2020-04-12,04:42:43,wwooang,뉴비분들이 막 줄임말쓰면 우와 역시 이런단어도 다 아신다 이러고 신기해하는데 나랑 쭉 같이 덕질하던 분이 줄임말쓰면 나만 늙은 쭈구리된 기분이 들어서 슬퍼짐ㄱㄱㅋㄱ(=자컨이 뭔지 물어본 빠순),https://twitter.com/wwooang/status/1249196222738505730,1,14
2020-04-12,04:24:28,Perla_pride,밤인데 뭐 어때하는 유상일과 그래도 안돼. 우리 짤려. 하는 권현석 나중에는 될대로 되라인 라디오 들으며 조용히 혈압오르는 박근태와 짭새가 이런단어 써도되는거야? 들으면서도 어안이 벙벙한 정은창 아..아빠..하면서 이마짚는 혜연이,https://twitter.com/Perla_pride/status/1249191631246499841,0,0
2020-04-12,04:04:07,8oPeL5vtzQ80G2w,대한민국을 사랑하고 아끼는 마음에서 투표하는 국민에게 친문 친박 이런 단어를 붙이는 정치인 및 국민은 없기를 바랍니다 그게 바로 후진국정치입니다,https://twitter.com/8oPeL5vtzQ80G2w/status/1249186509980393472,0,0
2020-04-12,03:34:26,story_of_taemin,"Q. 그럼에도 불구하고 샤이니 멤버들 가운데 가장 도인 같은 캐릭터더라. 균형, 절제, 조화. 이런 단어들이 어울리는 막내라니. 그런 성격은 천성인가? 태민 : 글쎄. 남에게 피해를 주고 싶어 하지 않는 것은 분명 천성이다.",https://twitter.com/story_of_taemin/status/1249179039723651072,1,3
2020-04-12,02:04:19,ogoriDAK3000,"러시아의아들 이거에 꽂혔어 얘네들은 비유건뭐건 관계없이 공산당주의라서 노동 계급투쟁 이런단어 보이면 달려드는 습성이 있어 좀 병적이랄까, 발작해 ",https://twitter.com/ogoriDAK3000/status/1249156361264467973,0,0
2020-04-12,01:38:57,naegakinu_sgbdl,와나 ㅅㅂ 이정도까지했음 좀 작작좀처할것이지 지들최애도 미자라매 나도 미자야 연검에 ㅎㅈ뭐 이런 단어들어가서 아주 기분이가좋네요 좋아,https://twitter.com/naegakinu_sgbdl/status/1249149979148591107,0,0
2020-04-12,01:01:15,1amyourfox,의사 존중 상호간 협의 이런 단어 무슨 의미인지 알아?,https://twitter.com/1amyourfox/status/1249140489535852547,0,0
2020-04-12,00:39:31,Duckwhan,민주당에서 압승 과반획득 이런 단어가 나오는 것을 경계해야합니다. 조심스럽고 늘 겸손해야 합니다.,https://twitter.com/Duckwhan/status/1249135021107093505,0,0
2020-04-12,00:38:20,uchippong_1,리. 덧붙여 친구는 그냥 친구로 족하다. 베스트프렌드..절친...이런거 필요없다. 이런 단어가 서로에게 족쇄가 돼.,https://twitter.com/uchippong_1/status/1249134722355212289,0,4
2020-04-12,00:23:04,_S2_H4NUL_S2_,나 왜 이렇게 진짜 아니 뭐 이런 단어 많이 쓰지 버릇인가,https://twitter.com/_S2_H4NUL_S2_/status/1249130880485994497,0,0
